,ma_san_pham,prediction,binh_luan,ten_san_pham,diem_trung_binh,prediction_label
5663,249500014,1,"ưu đỉm: finish ráo, nhẹ mặt, nâng tông nhẹ, đổ mồ hôi ko có nhớt hay lợn cợn, vón cục. Da dầu mụn nhạy cảm tui xài vô tư. Trước xài SVR mấy trăm ka mà dị ứng thấy ghê, h đổi qua loại chưa tới 100K xài êm dữ. Ko có mùi hoặc có mùi nhẹ, chấp nhận được. Xài về tẩy trang kĩ ko thấy lên mụn. Nhược: giá rẻ nên chai nhỏ, xài mau hết lắm. =)))",Sữa Chống Nắng Sunplay Skin Aqua Dưỡng Da Ngừa Mụn 25g,4.9,negative
5664,222600006,1,"ảm nhận của mình là em này hiền lành, ko gây kích ứng da. Matxa thì có chỗ ra ít ghét, có chỗ ra nhiều ghét. Mình thấy nó thiệt sự lấy đi TBC trên mặt mình. Dùng một thời gian cộng thêm dưỡng da thấy da mặt có sáng ra và mịn màng hơn. Lưu ý chỉ dùng buổi tối, ki dùng buổi sáng vì rất ăn nắng nhé",Gel Tẩy Tế Bào Chết Bio-essence Dưỡng Da Tươi Trẻ 60g,5.0,negative
5665,201600198,0,Giữ ấm chống lão hoá cho da. Mùi thơm dễ chịu,Kem Chống Nắng Vichy Chống Bụi Mịn Cho Da Dầu Mụn 50ml,4.2,positive
5666,422205673,1,Dùng cấp ấm khá ok nhưng mùi nghệ nồng cực là lưu rất lâu trên mặt nên mình hơi khó chịu,Kem Dưỡng Cocoon Dạng Thạch Bí Đao Giảm Dầu & Mụn 30ml,4.6,negative
5667,222600006,0,Ấn tượng từ lần đầu tiên sử dụng OMG,Gel Tẩy Tế Bào Chết Bio-essence Dưỡng Da Tươi Trẻ 60g,5.0,positive
5668,100190059,1,"Dùng được nhưng không có gì ấn tượng, khá thất vọng.","[Mini] Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, Nhạy Cảm 50ml",4.7,negative
5669,422207791,0,Cấp ẩm tuyệt vời. Chất dưỡng trong bịch nhiều lắm đắp nguyên cổ lun còn dư. Ẩm tới mức đắp lên trong suốt lun. Ai da khô thì tối trước khi ngủ 1 miếng là cải thiện lắm lun đó.,"Mặt Nạ Banobagi Dưỡng Sáng, Nâng Tông Da 30gx10 Miếng",4.8,positive
5670,422203979,0,kem này ngoài cấp ẩm còn có thêm công dụng gì ko shop,"Kem Dưỡng Ẩm Klairs Cho Da Khô, Nhạy Cảm 80ml",4.8,positive
5671,318900012,0,"Mình xài ngày 2 lần thấy da ẩm hơn và cải thiện nhiều , nên xài kèm serum , sáng nhớ rửa mặt để ko lên mụn",Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml,4.8,positive
5672,345800015,0,"Cấp ẩm, làm dịu da, bề mặt da được cải thiện tương đối.","Serum Some By Mi Ốc Sên Phục Hồi Da, Mờ Thâm Sẹo 50ml",4.7,positive
5673,253900004,0,Cấp ẩm và làm dịu da tốt,Serum Skin1004 Rau Má Làm Dịu & Hỗ Trợ Phục Hồi Da 55ml,4.7,positive
5674,422203609,0,"Kem ẩm mịn, không kích ứng, không nổi mụn, sau khi thoa thấy da giảm đỏ, trắng sáng hơn",Sữa Dưỡng Ẩm Embryolisse Siêu Phục Hồi Da 30ml,4.7,positive
5675,422211548,0,Ẩm mịn da mặt,Combo 2 Kem Dưỡng Olay Luminous Sáng Da Mờ Thâm Nám Ban Đêm 50g,4.8,positive
5676,422211548,0,da ẩm mịn trắng nhanh. sài hết 1 hũ kem đêm thì da đã trắng hồng. kem ngày có chống nắng hơi khó tán,Combo 2 Kem Dưỡng Olay Luminous Sáng Da Mờ Thâm Nám Ban Đêm 50g,4.8,positive
5677,422209094,0,"Cấp ẩm và phục hồi rất tốt, texture đặc nhưng thấm rất nhanh, ẩm mịn, da mình treatment bị khô đỏ bong, sd em này sau 1 đêm đã dịu hẳn, sau 3-5 ngày là ok , ngủ dậy mặt vẫn minh ráo không đổ dầu vùng T. Rất good nha, mức giá cho chai serum 30ml của HQ thì khá cao nhưng bù lại chất lượng tốt, cũng ráng đeo đc",Tinh Chất The Lab Dưỡng Ẩm Chuyên Sâu Cho Da 30ml,5.0,positive
5678,253900003,0,Cấp ẩm và phục hồi tốt. Nhưng trị mụn nhẹ thôi chủ yếu là hỗ trợ. Mấy bạn muốn trị mụn thì dùng dòng khác ok hơn. Sau gần 2 tháng dùng thì da khoẻ hơn,Serum Skin1004 Rau Má Làm Dịu & Hỗ Trợ Phục Hồi Da 100ml,4.7,positive
5679,204100013,0,"Cấp ẩm siêu ưng nhé. da mình hay bị khô sần, bong tróc, và makeup hay bị mốc nền. dùng em này tầm 4 ngày đến 1 tuần đã ko còn bị khô gì nữa. đã lắm",Kem Dưỡng Ẩm Eucerin Chuyên Sâu Cho Da Khô 50ml,4.8,positive
5680,358300001,0,"kem ẩm, thấm nhanh, hàng tốt nha","Kem Dưỡng Angel's Liquid Làm Sáng Da, Mờ Thâm 50ml",4.5,positive
5681,345800001,2,"cấp ẩm là tác dụng rõ rệt nhất mình thấy, có thu nhỏ lỗ chân lông nhé mn. giảm kích ứng da và dịu da khi bị mụn. giảm mụn ẩn",Nước Hoa Hồng Some By Mi AHA-BHA-PHA Cho Da Mụn 150ml,4.9,neutral
5682,223600040,1,cấp ẩm cũng tạm. nhưng mà do có cồn nên da bị sạm kinh khủng luôn. bạn nào da kích ứng với cồn thì nên né ra.,Kem Dưỡng Senka Sáng Da Chống Nắng Ban Ngày 50g,4.1,negative
5683,345800028,0,Cấp ẩm tạm ổn.mong hãng ra mẫu dạng có vòi pum để bảo vệ kem tốt hơn dạng hũ,"Kem Dưỡng Some By Mi Ốc Sên Phục Hồi Da, Mờ Thâm Sẹo 60g",4.3,positive
5684,365000020,0,Cấp ẩm khá tốttt,Mặt Nạ Foodaholic Bột Kim Cương Dưỡng Sáng Da 23g,4.6,positive
5685,253900003,0,Cấp ẩm khá tốt . Có thể bỏ bước dưỡng ẩm khi sd e này. Hỗ trợ mụn hay phục hồi thì chưa thấy khả quan,Serum Skin1004 Rau Má Làm Dịu & Hỗ Trợ Phục Hồi Da 100ml,4.7,positive
5686,318900012,0,"cấp ẩm tốt, dịu nhẹ cho da nhạy cảm, ko mùi nên rất thích",Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml,4.8,positive
5687,318900011,0,Cấp ẩm tốt dịu nhẹ và đặt biệt là sài siêu lâu nha,Nước Hoa Hồng Klairs Dành Cho Da Nhạy Cảm 180ml,4.8,positive
5688,422209636,0,"Cấp ẩm tốt, giá rẻ, nói chung ok",Combo 10 Mặt Nạ Foodaholic Arbutin Dưỡng Sáng Da 23mlx10,4.6,positive
5689,318900009,0,"cấp ẩm tốt, với giá thành này thì đã đảm bảo đc công dụng cấp ẩm rồi á, ngon bổ rẻ, nhưng mà vẫn nên dùng thêm kem dưỡng ẩm để khóa ẩm nha","Serum Klairs Cấp Ẩm Cho Da Khô, Nhạy Cảm 80ml",4.6,positive
5690,318900019,0,"Cấp ẩm rất tốt. Da mình là hỗn hợp thiên dầu, sử dụng thấy rất ổn, tối dùng sáng dậy ko bị đổ dầu nhiều. Đáng đồng tiền lắm nhé!",Kem Dưỡng Ẩm Klairs Làm Dịu & Phục Hồi Da Ban Đêm 30ml,4.8,positive
5691,248700057,0,Kem cấp ẩm rất tốt.minh bi da khô sao khi đi thẩm Mỹ viện ve và hai bên gò má bi đỏ va rát.sao khi minh su dung kem dc 2 ngày thay da mặt khác hang kg bi khô nua .nên mua nha chi em,Kem Dưỡng Naris Cosmetics Cấp Ẩm Chuyên Sâu 48g,5.0,positive
5692,318900009,0,Cấp ẩm rất tốt . Da khô sài OK,"Serum Klairs Cấp Ẩm Cho Da Khô, Nhạy Cảm 80ml",4.6,positive
5693,422211549,0,"Dùng cấp ẩm tốt, không dính bết, không lên mụn, không đổ dầu rất hài lòng",Combo 2 Kem Dưỡng Olay Luminous Sáng Da Mờ Thâm Nám Ban Ngày 50g,4.8,positive
5694,422215267,0,"cấp ẩm tốt, nhưng mà chưa kiềm dầu ổn","Kem Dưỡng Skintific 5X Ceramide Cấp Ẩm, Phục Hồi Da 30g",4.5,positive
5695,422205345,0,"cấp ẩm tốt lắm,thâm mụn mới thì giảm thấy rõ,còn thâm cũ thì hơi chậm,mới xài có 1 chai mà thấy da có sáng lên nha.","Serum Care:Nel Làm Sáng Da, Giảm Mụn Thâm 30ml",5.0,positive
5696,422210047,0,"Cấp ẩm tốt, mùi thì mình k thích bằng toner nha đam cùng hãng, nhưng cái này thì có độ ẩm nhiều hơn","Toner Milaganics Hoa Cúc & AHA Ngừa Mụn, Giảm Dầu 500ml",4.6,positive
5697,418800004,0,cấp ẩm tốt làm mềm da tốt da mình bị sần hôm trước sài em này sáng rửa mặt da mềm hẳn rất thích,"Serum 9Wishes Dưỡng Sáng Da, Giảm Thâm 25ml",4.9,positive
5698,422208981,0,"Cấp ẩm tốt, nhẹ mặt, thấm nhanh",Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 340g,4.7,positive
5699,422201448,0,"Cấp ẩm tốt, thoáng da dễ chịu","Serum Bio-essence Dưỡng Ẩm, Phục Hồi Da 30ml",5.0,positive
5700,422202632,0,Kem cấp ẩm tốt bản thành phần đơn giản đẹp,"Kem Dưỡng Bio-essence Cấp Ẩm Sâu, Ngăn Bụi Bẩn 50g",4.9,positive
5701,318900012,0,"cấp ẩm tốt, dùng đc lâu, rất thích klairs",Nước Hoa Hồng Klairs Không Mùi Cho Da Nhạy Cảm 180ml,4.8,positive
5702,345800015,0,"Cấp ẩm tốt,rất thích sản phẩm này ^^","Serum Some By Mi Ốc Sên Phục Hồi Da, Mờ Thâm Sẹo 50ml",4.7,positive
5703,422202579,0,"Cấp ẩm tốt, thấm nhanh, da khô xài rất ok nha","Kem Dưỡng Angel's Liquid Dưỡng Sáng Da, Mờ Thâm Nám 50ml",4.5,positive
5704,422214134,0,cấp ẩm tốt thấm vào da nhanh khô ráo k bị nhày như các loại khác sài rất êm mặt,"Túi Refill Dung Dịch Hada Labo Dưỡng Ẩm Da Thường, Khô 170ml",5.0,positive
5705,100150091,0,"Cấp ẩm tốt cho da, trị liệu da tốt dịu dàng cho da. Trộm vía 1 làn da nhạy củm như tui",Xịt Khoáng Evian Cấp Ẩm Và Làm Dịu Da 50ml,5.0,positive
5706,422205163,0,"Cấp ẩm tốt,đắp siêu thích ^^",Hộp 10 Miếng Mặt Nạ Naruko Ý Dĩ Nhân Đỏ Se Lỗ Chân Lông,4.9,positive
5707,422206103,0,"Cấp ẩm tốt, đắp xong xài kem đêm da mướt nhìn đã mắt",Mặt Nạ Foodaholic Retinol Giảm Mụn & Tái Tạo Da 23ml,4.6,positive
5708,357100004,0,"cấp ẩm tốt, phù hợp với da khô, da thường thôi nhé",Lotion Hatomugi Dưỡng Ẩm Và Làm Sáng Da 500ml,4.5,positive
5709,422202579,0,"Sau gần 1 tháng sử dụng da mình đã đc cấp ẩm hơn rất nhiều, đồng thời những vết thâm mụn cũng mờ thấy rõ, kể cả những vết ăn nắng trên da hoặc những vùng da bị chân nám cũng mờ đáng kể nhờ có thành phần Niacinamide mà mình đã liệt kê ở trên đó, 1 điều nữa bạn có thể thấy là nền da mình có độ căng mướt khá ổn, hình bên dưới là mình chụp mới vừa rửa mặt xong!!!","Kem Dưỡng Angel's Liquid Dưỡng Sáng Da, Mờ Thâm Nám 50ml",4.5,positive
5710,345800001,0,"chai này dùng để cấp ẩm thì khá ổn, chứ hỗ trợ trị mụn gì đó thì hiệu quả rất mờ nhạt và có thể nói là hoàn toàn không có hiệu quả :))))), với giá hơn 260k thì mình thấy vẫn còn nhiều so toner khác hợp lí hơn nha",Nước Hoa Hồng Some By Mi AHA-BHA-PHA Cho Da Mụn 150ml,4.9,positive
5711,204100070,0,cấp ẩm khá ok sản pẩm dùng rất tốt nha,Serum Eucerin Cấp Ẩm & Ngăn Ngừa Lão Hóa 30ml,4.9,positive
5712,422200152,0,"cấp ẩm ok, chất serum không quá đặc hay quá loãng, thấm nhanh vừa phải",Serum L'Oreal Hyaluronic Acid Cấp Ẩm Sáng Da 30ml,5.0,positive
5713,422209052,0,"Sử dụng ngày đầu tiên thi sáng mai da mình rất ẩm mượt, sd khoang 3d các vết thâm mụn bắt đầu mờ đi rõ rệt, da thì sáng và mềm mịn nói chung rất đáng tiền, ko nói nhiều chân ái là đây và sẽ ko đổi qua hãng khác nữa","Kem Dưỡng Swiss Image Sáng Da, Giảm Thâm Nám Ban Đêm 50ml",4.9,positive
5714,253900006,0,Sài ẩm da mặt che phủ tốt,Kem Chống Nắng Skin1004 Cho Da Nhạy Cảm SPF 50+ 50ml,4.6,positive
5715,206400019,0,"xài cấp ẩm mặt tốt, sau khi dùng 2 tuần da cải thiện rõ độ sỉn màu và sáng lên",Kem Dưỡng Olay Luminous Sáng Da Mờ Thâm Nám Ban Đêm 50g,4.8,positive
5716,422209047,0,"Cấp ẩm phục hồi mướt lắm đang xài obagi nhảy qua e này là chân ái . Da mình da dầu ,mình dùng sáng dậy mặt mịn căng mướt .",Kem Dưỡng Ẩm Swiss Image Chống Nắng Ban Ngày 50ml,4.8,positive
5717,248700057,0,"Kem cấp ẩm phục hồi tốt, mềm mịn. Mình da dầu mà sài thấy thấm cũng nhanh lắm, kết hợp vs treatment dùng bao êm nha",Kem Dưỡng Naris Cosmetics Cấp Ẩm Chuyên Sâu 48g,5.0,positive
5718,422211878,0,"Cấp ẩm siêu tốt, da dầu nhưng ko hề bí hay nặng da. Làm dịu da siêu đỉnh, có đỡ mụn.",[Mini] Serum Skin1004 Rau Má Giảm Mụn & Phục Hồi Da 30ml,4.7,positive
5719,223600058,0,"Cấp ẩm siêu tốt, da có mềm hơn",Mặt Nạ Ngủ Senka Cấp Ẩm Chuyên Sâu Dạng Gel 50g,4.7,positive
5720,318900009,0,"Xài cấp ẩm sương sương cho da khô chưa xài treatment bao h thì ok, chứ treat rồi thì xài bao lên mụn, khả năng cấp ẩm phục hồi thì ko có, với tầm giá thì thấy cũng hợp lí.","Serum Klairs Cấp Ẩm Cho Da Khô, Nhạy Cảm 80ml",4.6,positive
5721,264500018,1,Cấp ẩm tương đối thôi. Tia xịt không được tưa và rộng lắm. Tạm được,Xịt Khoáng DOLLANIA Cho Mọi Loại Da 150ml,4.3,negative
5722,345800007,0,Cấp ẩm tối đa mà còn giúp cồi mụn nhanh chín nữa,Mặt Nạ Some By Mi Hyaluronic Acid Dưỡng Ẩm Da 25g,4.9,positive
5723,357100008,0,"Cấp ẩm tốt, lành tính tuy nhiên với mình chất kem không thấm nhanh cho lắm",Kem Dưỡng Hatomugi Cấp Ẩm & Làm Sáng Da 300g,4.5,positive
5724,211300002,0,"Cấp ẩm ổn,phù hợp với học sinh lắm vì giá rẻ",Nước Hoa Hồng Simple Làm Dịu Da & Cấp Ẩm 200ml,4.8,positive
5725,422211878,0,"cấp ẩm oke mà mờ thâm hơi lâu nhưng lành tính ko châm chích mà bôi vết mụn hở hơi rát , mn tránh vết thương nhé, nói chung là oke đáng mua",[Mini] Serum Skin1004 Rau Má Giảm Mụn & Phục Hồi Da 30ml,4.7,positive
5726,318900002,0,"cấp ẩm ổn, những vết thâm mới thì làm mờ tốt, thâm cũ thì dùng hết 1 chai chưa thấy mờ",Serum Klairs Vitamin C Cho Da Nhạy Cảm 35ml,4.5,positive
5727,365000012,0,"cấp ẩm ổn áp lắm luôn, mà tinh chất hơi ít","Mặt Nạ Foodaholic Chiết Xuất Tổ Yến Cấp Nước, Nâng Cơ 23g",4.6,positive
5728,222600057,0,"Kem ẳm dùng qua hom sau da mịn mềm , thoa lên da thấm nhanh mình da dầu hỗn hợp nên thấy ổn nha .dùng thêm thời gian mong là da đẹp ạ ok",Kem Dưỡng Bio-essence Dưỡng Da Tươi Sáng Căng Mọng 50g,4.8,positive
5729,318900002,0,"ẻm này mình xài thấy da có sáng lên nha mọi người, mới bôi lên da sẽ có cảm giác hơi nóng khoảng 5s là hết, giá tiền hợp lý 1 chai xài cũng lâu nè",Serum Klairs Vitamin C Cho Da Nhạy Cảm 35ml,4.5,positive
5730,205100146,0,ỏmg kiểu tươi mát như tên ẻm luôn á =))) đi lên dịu da như rửa nước thường vậyy,Nước Tẩy Trang L'Oreal Làm Sạch Sâu Trang Điểm 400ml,4.7,positive
5731,249500019,0,"Ố là la, dùng chai này thấy nâng tông nhẹ nhàng tự nhiên, thích hợp cho mấy bà đi học nè",Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Tím),4.4,positive
5732,204100024,0,Rất ok mình xài 2 chai rồi,Toner Eucerin Dành Cho Da Nhờn Mụn 200ml,4.8,positive
5733,100230057,0,"e này thì OK khỏi bàn, Thích nhất dịch vụ của giao hàng của hasaki, dù dịch như giao hàng ở tỉnh khá nhanh.",Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 250ml,4.9,positive
5734,422216271,0,"Dùng oke nha mấy bồ. Lm sạch tốt, dịu da mà dung tích lớn, giá hạt dẻ phù hợp cho HSSV như tui nhaaa","Nước Tẩy Trang JMsolution Ceramide Cho Da Thường, Khô 500ml",4.9,positive
5735,422206149,0,Dùng thì ok nhưng bị bụi quá huhu,Combo 4 Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 140 Miếng,4.7,positive
5736,248700042,0,"Kem dùng rất ok ạ, chất kem mỏng, ko gây bí cho da, độ thẩm thấu nhanh và thực sự dùng rất hiệu quả. Vừa mờ nám giảm nếp nhăn trên da",Kem Dưỡng Naris Cosmetics Collagen Ngừa Lão Hóa Da 48g,4.9,positive
5737,200400003,0,loại này dùng rất ok nha chắt tui mua thêm 1 chai nữa tặng cho bạn mới được,Nước Tẩy Trang Bioderma Dành Cho Da Nhạy Cảm 500ml,4.9,positive
5738,422204231,0,"sai OK cảm nhận được da mịn hơn bớt mụn, mình hỗn hợp thiên dầu nên mình cảm nhận được rõ độ kiểm soát được dầu trên da sau 1 đem sử dụng! Sài hết 1 chai thấy da cũng sáng hơn! sp B3 so với tầm giá này thì có lẽ em này OK nhá!",Serum Balance Active Formula Ngừa Mụn Mờ Thâm 30ml,4.6,positive
5739,422217292,0,Ok cực thoa xong cảm giác da mịn ẩm mà da cũng sáng hơn nữa. Kiềm dầu khá tốt và khi bị dây vào mắt thì hơi cay mắt đấy ạ. Điểm mình thích nhất ở e này là không hề gây bết dính thấm nhanh và k để lại vệt trắng . K hề lộ nha mọi ng. Điểm trừ là dung tính của n khá ít á,Combo 2 Sữa Chống Nắng Sunplay Skin Aqua Dưỡng Da Sáng Mịn 25g,4.8,positive
5740,249500027,0,Ok cực thoa xong cảm giác da mịn ẩm mà da cũng sáng hơn nữa. Kiềm dầu khá tốt. Điểm mình thích nhất ở e này là không hề gây bết dính thấm nhanh và k để lại vệt trắng . K hề bị dày nha mọi ng.,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Xanh),4.4,positive
5741,345800027,0,"mình thấy ổn nhất trong các loại dán mụn, che phủ tốt, rửa mặt xong dán ngay là siêu dính rồi skincare bình thường, hút dịch tốt",Miếng Dán Mụn Some By Mi 18 Miếng,4.6,positive
5742,422208238,0,dung gần 20 chai thấy cũng ok lần dâu binh luan,Tinh Chất B.O.M Vàng 24K Làm Sáng Và Săn Chắc Da 30ml,5.0,positive
