id,ma_khach_hang,noi_dung_binh_luan,noi_dung_binh_luan_stopword,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,sentiment_label,positive_score,negative_score,sentiment,lenght,day_of_week,time_group,day_group
20938,2803,Sản phẩm dưỡng ẩm kém đối với da mình gây kích ứng da và lên rất nhiều mụn mẩn đỏ.,sản_phẩm_dưỡng ẩm_kém kích_ứng mụn mẩn đỏ,2022-05-07,23:04,1,100180113,negative,0,3,negative,41,Saturday,2,1
20939,1353,"M mới nhận hàng. Đóng gói cẩn thận, tem mác đầy đủ. Chưa biết chất lượng thế nào. Mong là sẽ k làm mình thất vọng.",hàng đóng_gói cẩn_thận mác đầy_đủ chất_lượng không_làm,2022-09-07,12:22,4,318900002,positive,3,2,positive,54,Wednesday,2,2
20940,2767,"Sài 3 chai rồi, thấy da ko lên mụn luôn, da trắng lên nhìu lắm, giá rẻ chất lượng tuyệt vời lắm",không_lên mụn trắng giá rẻ chất_lượng tuyệt_vời,2022-10-15,12:46,5,224100008,positive,3,0,positive,47,Saturday,2,1
20941,4048,"trước khi mua mình đọc rất nhiều Review chê nhiều hơn khen, với mình thì đây là kcn ngon bổ rẻ dành cho da thường và khô, lớp finish hơi bóng khi thoa nhưng chừng 5 phút là đã tệp vào da, nâng tông nhẹ nhàng và điều mình thích là khi cuối ngày xuống tông rất nhẹ ko lm mặt mình bị mốc hay xỉn đi tẹo nào,vì có tp dưỡng nên các bạn ko cần phải dưỡng ẩm đâu, vì dưỡng ẩm trước sẽ gây ra tình trạng ghét khi thoa kcn nha, thoa cả ngày cũng ko thấy nặng mặt hay bết dính ngược lại da còn rất mềm mịn nữa",đọc review_chê kcn bổ rẻ khô lớp finish hơi bóng chừng tệp nâng tông_nhẹ_nhàng thích tông nhẹ không_làm mặt mốc xỉn đi tẹo dưỡng dưỡng ẩm_đâu dưỡng ẩm tình_trạng_ghét kcn không_thấy mặt bết dính ngược_lại mềm_mịn,2022-07-09,12:33,3,422206421,neutral,3,4,neutral,212,Saturday,2,1
20942,2815,"Sp oke dùng thấy giảm mụn rõ rệt luôn, hình như là có sáng da nữa",ổn mụn rõ_rệt hình_như,2024-10-04,19:16,5,248700034,positive,2,0,positive,22,Friday,2,2
20943,2325,"Sử dụng dễ dàng, rất thoải mái,thư giãn tột độ.",dễ_dàng thoải_mái thư_giãn,2023-05-04,10:05,5,422205160,positive,2,0,positive,26,Thursday,2,3
20944,1539,"Da mình dùng không hợp cho lắm, mụn ẩn lên nhiều.",không_hợp mụn ẩn,2023-03-05,14:40,3,211300007,neutral,0,1,neutral,16,Sunday,2,3
20945,704,Sử dụng dễ dàng. Rất thoải mái. Thư giãn tột độ,dễ_dàng thoải_mái thư_giãn,2023-04-28,11:39,5,422205164,positive,2,0,positive,26,Friday,2,2
20946,3735,"Tẩy trang thực sự tốt, mình đã phải mua đến chai thứ 2 để dùng dù 1 chai dùng 3 tháng chưa hết :)))) Thực sự thích nhất khoản tạo bọt của nó vì mình thấy da không hề bị khô ráp luôn. Mùi sản phẩm cũng ok với mình, đáng tiền ạ",tẩy tốt thực_sự_thích khoản bọt không_hề khô_ráp mùi ổn tiền,2021-01-01,23:43,5,377400001,positive,4,0,positive,60,Friday,2,2
20947,1457,"xài ok lắm nè, không bí da, không bết rít kiềm dầu k quá xuất sắc nhưng ổn, nói chung cực kì thích sp bên Eucerin",ổn không_bí không_bết rít kiềm dầu không_quá xuất_sắc ổn cực_kì thích,2022-07-05,0:02,5,422207283,positive,4,1,positive,69,Tuesday,3,3
20948,709,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-28,9:35,5,422206537,positive,2,0,positive,34,Friday,3,2
20949,4322,Lúc mua thấy sale rẻ có nghi nghi mà sử dụng khá bất ngờ nha. Sáng ngủ dậy mặt mướt đã lắm. Kg đổ dầu .,rẻ ngủ dậy mặt mướt không_đổ dầu,2023-11-06,8:49,5,251900024,positive,0,0,positive,32,Monday,3,1
20950,299,Mới mua thử mặt nạ bơ về đắp đúng đỉnh nhìu dưỡng chất nữa sao mình lại ko bt đến mặt nạ này sớm hơn,thử mặt_nạ bơ đắp đỉnh dưỡng_chất không_đến mặt_nạ,2023-08-31,12:36,5,422205807,positive,0,0,positive,50,Thursday,2,3
20951,794,"Phí tiền bạc và thời gian, sản phẩm không đáng mua.",phí tiền_bạc thời_sản_phẩm,2022-10-25,10:46,1,422205160,negative,0,3,negative,26,Tuesday,2,3
20952,2244,"E vừa nhân được hộp kem. Nhưng bao bì k có niêm phong gì cả, từ hộp đến chai bên trong đều dễ mở. Làm e k thấy yên tâm lắm. Còn kết quả thì chưa xài nên chưa biết ạ",nhân hộp bì niêm hộp không_thấy yên_tâm kết_quả không_sử_dụng,2022-12-02,11:42,3,206400011,neutral,0,0,neutral,61,Friday,2,2
20953,2248,"Cả xanh và hồng mình đều xài rồi. Tẩy da chết rất tốt rất oki. Những bạn ko xài được AHA,BHA thì ko nên xài sẽ bị ngứa nha",hồng tẩy chết tốt không_sử_dụng không_nên ngứa,2024-05-05,16:09,5,245500010,positive,2,2,positive,46,Sunday,2,3
20954,3281,"ko tin đc là sp mức giá này nó làm sạch ổn áp đến thế, mình mua chai màu vàng, thấy lỗ chân lông với mụn đầu đen cải thiện quá là đang kể luôn ấy",giá sạch_ổn_áp màu vàng lỗ_chân_lông mụn đầu đen cải_thiện,2024-03-15,10:09,5,422210956,positive,4,0,positive,58,Friday,2,2
20955,1063,"mình dùng nắp hồng, chai thứ 3, hay 4 gì đó rồi ý. nhẹ dịu, lành tính, mình chỉ dùng KCN nên là dùng cái này là ổn rồi. giá cả hợp lí. NGON, BỔ, HỢP LÍ",nắp hồng nhẹ dịu lành_tính kcn ổn giá_cả hợp_lí bổ,2023-07-15,14:13,5,422204906,positive,1,0,positive,50,Saturday,2,1
20956,2509,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-28,18:08,5,204100054,positive,2,0,positive,34,Friday,2,2
20957,2336,"Sử dụng dễ giàng, rất thoải mái,thư giản tột độ.",giàng thoải_mái thư_giản,2023-05-02,16:23,5,308500015,positive,0,0,positive,24,Tuesday,2,3
20958,2070,Dạ mụn dùng kem chống nắng được không ạ ?,mụn chống nắng,2021-04-09,14:37,5,422203145,positive,0,0,positive,14,Friday,2,2
20959,243,Sử dụng rất ok,ổn,2021-10-06,22:27,5,205100146,positive,1,0,positive,2,Wednesday,2,2
20960,540,Chê nha. Cực kỳ vón với nóng mặt,chê cực_kỳ_vón,2022-04-30,16:44,1,204900013,negative,0,2,negative,14,Saturday,2,1
20961,361,Tốt,tốt,2023-06-26,10:29,5,100230064,positive,1,0,positive,3,Monday,2,1
20962,274,Phải gọi là đỉnh của chóp nhưng mình xài hao quá nên thấy tiếc tiền huhu. Luôn là số 1 trong các dòng tẩy trang ạ!,gọi_là_đỉnh chóp tiếc tiền dòng tẩy,2021-06-22,12:35,5,204900010,positive,0,0,positive,35,Tuesday,2,3
20963,2418,"chùi ui lần đầu mua dc cái mask mà nó tâm lý v luôn. Có đeo qua lổ tai ko cần nằm luôn, ko sợ rớt vì ẻm đã móc vào tai quá êm. sẽ mua dài dài",đầu mặt_nạ tâm_lý đeo_lổ nằm không_sợ rớt ẻm móc êm dài_dài,2021-11-15,20:17,5,422202253,positive,0,0,positive,59,Monday,2,1
20964,1562,Tôi mua kcn sunplay và được tặng kèm chai nhỏ xài. Xài xong tôi nhận ra da mình tốt hơn và tôi đã mua hẳn chai to sài. Công dụng tỵt vời. Riêng tôi cảm nhận phù hợp cho cả da dầu của tôi.,kcn sunplay tặng kèm xài tốt hẳn sài công_dụng tỵt_vời cảm_nhận dầu,2022-06-24,12:16,5,224100001,positive,3,0,positive,67,Friday,2,2
20965,3226,"Mình dùng đến chai 5-6 rồi. Tẩy trang sạch, không rát da, giữ lại độ ẩm nhất định luôn mọi người ạ.",tẩy sạch không_rát độ_ẩm,2022-07-24,12:06,5,422204576,positive,1,1,positive,24,Sunday,2,3
20966,1163,coi như tìm được cứu tinh rồi da mình dầu lcl to,cứu dầu,2023-04-10,20:05,5,249500007,positive,0,0,positive,7,Monday,2,1
20967,56,bông bị xơ và bụi rất nhiều,xơ bụi,2022-04-28,11:23,3,422203776,neutral,0,0,neutral,6,Thursday,2,3
20968,262,mua hàng bên hasaki thì yên tâm thì hàng chuẩn giao khá nhanh đầy đủ hàng hài lòng,hàng yên_tâm hàng chuẩn đầy_đủ hàng,2021-07-15,21:57,4,422211447,positive,2,0,positive,35,Thursday,2,3
20970,710,"Sử dụng dễ dàng, rất thoải mái, thư giãn tột độ",dễ_dàng thoải_mái thư_giãn,2023-04-27,11:29,5,422202253,positive,2,0,positive,26,Thursday,2,3
20971,691,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-04-30,16:50,5,308500015,positive,2,0,positive,26,Sunday,2,3
20972,535,"Mình xài kcn loại này nhiều rồi, trước cũng từng đặt hasaki nhưng k có nghe mùi nhựa như lần này. Đọc review của các bạn trước mình cũng hơi ngại nhưng vẫn đặt nghĩ chắc đến đợt mình ksao nhưng kcn vẫn nghe mùi nhựa. Mình k dám dùng và bỏ luôn cả tuýp chuyển qua mall đặt lại cho an tâm. Hi vọng hasaki đọc review của khách và cải thiện",kcn mùi nhựa đọc review hơi_ngại đợt không_nhưng kcn mùi nhựa không_dám tuýp tâm_vọng đọc review,2022-06-01,16:56,2,422216416,negative,2,2,negative,96,Wednesday,2,2
20973,2539,"Da dầu nhờn xài em này là hết sẩy nha mọi người. Mình đã dùng bao nhiêu chai srm này chả nhớ rõ, thích nhất bởi nó làm sạch nhờn mà lành tính, dịu nhẹ không bị khô căng da.",dầu không_tấc_dụng sẩy nhiêu không_nhớ thích sạch không_tấc_dụng lành_tính dịu nhẹ không_bị khô căng,2020-11-14,22:38,5,204100054,positive,2,0,positive,100,Saturday,2,1
20974,1305,"Đã dùng hết 1 lọ lớn, ko thần thánh như lời PR, chắc tùy mỗi cơ địa ng ji ko pít, chứ mình da hh thiên dầu, cái chỗ nào h ko mụn nó nổi mụn, về da thì ko hề thấy đẹp lên hay khác biệt ji đâu",lọ không_thần_thánh chắc_tùy cơ_địa không_pít thiên_dầu chỗ không_mụn nổi mụn không_hề đẹp khác_biệt,2022-04-05,0:15,4,422211878,positive,0,0,positive,100,Tuesday,3,3
20975,894,không ý_kiến,không,2023-10-18,17:05,5,365000016,positive,0,0,positive,5,Wednesday,2,2
20976,121,Tẩy tế bào chết dùng okie trên da mình. Dùng xong da sạch và khá êm.,tẩy tế_bào chết sạch êm,2023-11-19,12:00,5,245500002,positive,1,0,positive,23,Sunday,2,3
20977,698,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-28,20:20,5,308500018,positive,2,0,positive,26,Friday,2,2
20978,2929,"tinh chất khá nhiều, mặt nạ ôm sát mặt nhưng lúc đắp và đắp xong cảm giác cực kì thoải mái, không bị kích ứng, sáng hôm sau thấy da mướt hơn, sẽ mua 1 hộp 10 miếng để dùng",chất mặt_nạ ôm sát_mặt đắp đắp cảm_giác cực_kì thoải_mái không_bị kích_ứng hôm mướt hộp_miếng,2024-01-15,8:55,3,422209719,neutral,1,2,neutral,93,Monday,3,1
20979,170,"da mình là dầu chữ T, mụn viêm --> đánh giá sau khi dùng : - nắp xanh dương nhạt : xài ổn, không lây thêm mụn ẩn --> sẽ mua lại - nắp xanh dương đậm: xài lên mụn ẩn nhiều",dầu chữ mụn viêm nắp dương_nhạt ổn không_lây mụn_ẩn nắp_dương đậm_sử_dụng mụn_ẩn,2022-11-18,11:10,4,205100146,positive,1,1,positive,80,Friday,2,2
20980,3644,"Thấy review tốt, mà được khuyến mại nhiều quá nên mình mua dùng thử. Dùng được gần 1 tháng thấy da đều màu, bớt nhờn và có sáng hơn, nhưng hiệu quả thu nhỏ lỗ chân lông thì chưa thấy",review tốt khuyến_mại thử màu không_tấc_dụng hiệu_quả lỗ_chân_lông,2024-05-24,20:54,5,422221911,positive,2,0,positive,66,Friday,2,2
20981,2420,"Các bạn mua về đừng bỏ hộp nha, mở hộp ra có hướng dẫn cắt hộp xếp lại tái thế thành hộp đựng mĩ phẩm cũng dễ thương lắm, cắt bằng dao rọc giấy sẽ ok hơn",đừng hộp hộp hướng_dẫn cắt hộp_xếp tái_thế thành hộp đựng mĩ_phẩm dễ_thương cắt rọc giấy ổn,2021-10-31,19:12,5,422205163,positive,1,0,positive,91,Sunday,2,3
20982,721,San phẩm rất tốt ạ,tốt,2023-04-16,12:46,5,100230057,positive,2,0,positive,3,Sunday,2,3
20983,2221,không ý_kiến,không,2020-11-16,12:09,5,232500011,positive,0,0,positive,5,Monday,2,1
20984,4036,"Ngon, bổ, rẻ",bổ rẻ,2021-03-17,8:34,5,365000018,positive,0,0,positive,5,Wednesday,3,2
20985,665,Mình rất thích HASAKI và sản phẩm tẩy trang này,thích sản_phẩm_tẩy,2023-05-05,18:32,5,100230064,positive,2,0,positive,18,Friday,2,2
20986,306,Tẩy sạch giá lại phải chăng.,tẩy sạch giá,2021-01-03,10:11,4,205100137,positive,1,0,positive,12,Sunday,2,3
20987,2544,"Kem xài vừa mịn vừa đều da,da nắng cũng khá tự .Tối rất hài lòng.",mịn nắng tự_tối hài_lòng,2020-11-13,22:06,5,422207283,positive,2,0,positive,24,Friday,2,2
20988,2181,không ý_kiến,không,2020-07-11,20:52,5,422203809,positive,0,0,positive,5,Saturday,2,1
20989,2434,"Da mặt của mình rất nhạy cảm, nhưng thật may tìm được mask này cực hợp với da mình, mà thật tiếc là mask này hết hàng lâu quá, chờ đợi mãi vẫn chưa thấy mask này có hàng lại. Mong là Hasaki sẽ sớm sớm có lại mẫu mask này nhé!!!",mặt nhạy_cảm mặt_nạ cực_hợp tiếc mặt_nạ hàng chờ_đợi mãi không_thấy mặt_nạ hàng mẫu mặt_nạ,2021-02-27,20:52,5,308500009,positive,0,0,positive,90,Saturday,2,1
20991,45,"Mình mua xài được 4 lần, do ko hợp nên muốn pass lại 100k, zalo 0908128429",không_hợp,2022-11-05,8:55,3,318900012,neutral,0,1,neutral,9,Saturday,3,1
20992,393,"xịn vãi ò , hàng xịn , rất mê đóng gói cẩn thận đẹp 100000/10",tốt vãi ò hàng tốt mê_đóng_gói cẩn_thận đẹp,2023-07-29,12:25,5,422208973,positive,4,1,positive,43,Saturday,2,1
20993,481,"mình vừa mua hôm quá, sáng nay dùng thấy đúng là nền đẹp thật, mấy tiếng rồi chưa xuống tone, thích hơn martidem, nói chung là ưng lắm",hôm đẹp tiếng không_xuống tone thích martidem ưng,2023-03-03,9:30,5,204900013,positive,1,0,positive,49,Friday,3,2
20994,2462,"Các bạn bị mụn viêm nên xài e mặt nạ tràm trà này, đắp tối hôm trước sáng hôm sau mụn xẹp hẳn, ko còn đau nhức, tuyệt vời ❤️",mụn viêm mặt_nạ tràm trà đắp tối hôm hôm xẹp hẳn đau nhức tuyệt_vời yêu,2019-09-03,10:41,3,422205163,neutral,1,2,neutral,71,Tuesday,2,3
20995,685,"mùi hương dễ chịu, làm mát nhanh, giá thành ổn",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-30,14:50,5,422206537,positive,2,0,positive,34,Sunday,2,3
20996,693,"mùi hương dễ chịu, làm mát nhanh, giá thành ổn",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-29,18:33,5,204100054,positive,2,0,positive,34,Saturday,2,1
20997,3665,"Hạt tẩy TBC cứng, không tan phù hợp với da body của mình hơn. Hàng tốt, đóng gói cẩn thận. Đặt hàng giao ngay trong ngày và rất nhanh. Cám ơn shop.",hạt tẩy tbc cứng không_phù_hợp hàng tốt đóng_gói cẩn_thận đặt_hàng cám_ơn,2021-11-03,22:44,5,100220010,positive,4,2,positive,73,Wednesday,2,2
20998,2407,"Kèm dầu tốt,căng bóng nhẹ,khô ráo,che dc lcl &vết thâm tốt",kèm dầu tốt căng bóng nhẹ khô_ráo lcl vết thâm tốt,2023-08-23,23:01,4,422207283,positive,3,0,positive,50,Wednesday,2,2
20999,1263,Nakuro thât sư chưa bao h làm mình thất vọng. Tràm trà tri mụn cưc hiệu quả luôn. Mình vừa nặn mụn là đắp ngay sáng hôm sau mụn ko sưng cũng ko để lai thâm. Biết nakuro sớm mặt mình đã ko có vài nốt thâm. Tiếc ghê !!!,nakuro thât_sư không_giờ thất_vọng tràm trà mụn cưc hiệu_quả nặn mụn đắp hôm không_sưng thâm nakuro mặt nốt thâm_tiếc,2021-03-30,14:10,3,308500015,neutral,1,3,neutral,117,Tuesday,2,3
21000,3282,"\"Không biết những loại khác của hãng sao chứ mình thấy em\"\"deep\"\" này rất ổn nha",hãng ổn,2023-10-06,00:00,3,"ncl ngon rẻ xịn\"",neutral,1,0,neutral,7,Friday,3,2
21001,344,dạ mua ở onl mới giảm hay đến shop mua vẫn giá đó ạ,online shop giá,2019-12-20,20:09,3,205100136,neutral,0,0,neutral,15,Friday,2,2
21002,1656,e trc giờ chưa dùng kem với da dầu sài dc k ạ. e muốn mua bộ sản phẩm vừa trị mụn thâm + phục hồi tái tạo làm trắng da căng da măt.,dầu trị mụn thâm_phục_hồi tái_tạo trắng căng,2022-08-02,23:10,4,318900019,positive,1,1,positive,44,Tuesday,2,3
21003,405,không ý_kiến,không,2023-04-15,9:51,5,422208973,positive,0,0,positive,5,Saturday,3,1
21004,1093,"bữa dùng chai 140ml đã lắm nên mua fullsize ở store, thích lắm ạa",bữa fulsize thích,2024-08-31,12:14,5,422204657,positive,1,0,positive,17,Saturday,2,1
21005,1024,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-05-02,17:16,5,308500015,positive,2,0,positive,26,Tuesday,2,3
21006,214,"Xài cũng mấy chai rùi, Hasaki làm việc uy tín có tâm",rùi làm_việc_tín,2022-03-19,18:12,5,422204259,positive,0,0,positive,16,Saturday,2,1
21007,4203,dùng rất ok! loại này giấy mịn và rất nhiều tinh chất luôn ạ. Đặp xong thấy da bóng mịn,giấy mịn chất đặp bóng,2023-02-27,20:15,5,422205810,positive,2,0,positive,22,Monday,2,1
21008,708,"MÙI HƯƠNG DỄ CHỊU, LÀM MÁT NHANH, GIÁ THÀNH ỔN.",mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-28,15:33,5,422206537,positive,2,0,positive,34,Friday,2,2
21009,101,Màu xanh lá dạng cream. Thực sự cái mùi nó quá kinh khủng mn ạ. E này có màng lọc khủng. Bôi ko quá nâng tone. Loreal chấm 6 điểm. Avene bản mới 2 điểm.,màu lá dạng mùi khủng_mọi màng lọc khủng_bôi không_quá nâng tone loreal chấm avene_bản,2022-10-16,23:05,3,422210400,neutral,0,0,neutral,86,Sunday,2,3
21010,1482,"sản phẩm dịu nhẹ, xài ok",dịu nhẹ ổn,2021-05-22,10:34,5,204900004,positive,1,0,positive,10,Saturday,2,1
21011,205,"mình dùng tới chai thứ 3 rồi, cảm thấy rất ổn nhưng sau mỗi lần dùng có lớp bóng nhẹ nên mn dùng srm lại là oke nha",ổn lớp bóng nhẹ ổn,2022-05-19,23:21,5,205100137,positive,2,0,positive,18,Thursday,2,3
